Feature	Intercept_mean	C(disease, Treatment('Control'))[T.MS]_mean	site[T.Buenos Aires]_mean	site[T.Edinburgh]_mean	site[T.New York]_mean	site[T.Pittsburgh]_mean	site[T.San Francisco]_mean	site[T.San Sebastian]_mean	age_mean	bmi_mean	Intercept_std	C(disease, Treatment('Control'))[T.MS]_std	site[T.Buenos Aires]_std	site[T.Edinburgh]_std	site[T.New York]_std	site[T.Pittsburgh]_std	site[T.San Francisco]_std	site[T.San Sebastian]_std	age_std	bmi_std
G000425525	-10.306828660000003	0.16869979485000042	-0.024824521778500027	-0.21207386356699995	-0.01610296805800001	0.019854231700000023	0.14316441888749992	-0.4079534970024991	-0.0021267640085209996	-0.018789384554015007	0.5448809591598922	0.043936009877099114	0.5341061457465011	0.5048485749742057	0.6144530715505148	1.002863647856281	0.4945439333219934	0.6440074084316677	0.005283670352635806	0.0068629224807232525
G000185465	-8.61658084750001	-4.013420119899999	-1.7370999019000004	-2.4301637433199987	7.738883326799988	-0.7386438209300002	-3.8451647089	-1.430220964980001	0.3425445928737552	-1.659038260500001	2.0314173824155852	2.800015583376211	4.170326386535401	4.045654408613043	3.3433062543200283	4.466231133896489	3.888944837969168	4.5664724500006235	0.16384861957231225	0.47493418523183895
G000022025	-9.698722104999991	-0.6209814445100004	1.7501392059814953	0.04613325850500009	1.024793677639999	-1.653028514165	-3.9913306374165014	-2.607148488639995	-0.06882414013379995	-0.4192349559450001	1.9904698578182543	1.3816234379190058	2.2935919688329958	2.3852400105427662	2.6913415253112087	4.2304615811263675	3.3829779257850507	3.7072535601694314	0.06946257854242957	0.15821820534496936
G000092365	-11.735069289999995	0.4532357914750001	-0.9568146102054498	0.12628525902215	-2.704814702199999	0.005146151729895013	-0.38861720861049986	-0.815697278695499	-0.03098303148194997	-0.07725441646699997	1.1084724035508948	0.25519254110400325	0.7097474676866928	0.6909808728782799	0.8880985133831142	1.3031843806832757	0.6897511112516715	0.929247641218119	0.013761255927395235	0.029071198351330575
G000378105	-12.411248009999998	1.13661030546	-1.9445965678599955	-1.692206709874997	-2.404616355600004	-0.3910919646844999	-2.5822880522649987	-2.2186931423349985	0.034919380254199946	-0.29731741599999995	1.607826856754963	0.5418952348703738	1.0878535534015898	1.0870124145721414	1.3480812268389835	1.9197460979304422	1.1165235343849425	1.5217197080373392	0.025837620947465344	0.06616881555217047
G000612625	-9.469325500000014	-1.048333335234999	-3.6201341219949996	-3.030912969934501	6.006974457600002	-1.2226711311400003	-2.8960845537355024	-1.8717306709749986	-0.07140632642062987	-0.5312233955499998	1.975274776245105	1.922567583172522	3.514421591681357	3.7588764492239184	2.761939250652589	4.452969117199062	3.7352061953064624	4.1235250337189315	0.08444138062840247	0.17852722203594867
G000317935	-11.26068428499995	-0.8539160507244988	1.2679669561900004	-2.8614503123279986	0.06853919866999995	-3.5112117298799994	-2.582117655075006	-4.871746650725	-0.023005659347350042	-0.24940500223100004	1.861358462150422	0.8111283162500543	1.3686565940981659	1.6516862818575657	1.697208559335398	3.652874408826685	1.6090615745899663	3.2381008693422078	0.037590127815335966	0.08884698268710971
G000420445	-13.02495573999998	0.7019633390799986	-0.5682346294849994	0.7915907212799992	-4.594331890000002	-1.9123174247050023	-0.0026269729699999805	-1.0907450768649982	-0.0070063943649500025	-0.03216768150225498	1.090522419478642	0.25560750082610495	0.7011813654006399	0.7169649383046338	0.9550844744272762	1.4501077091467216	0.6885509370188183	0.9232238591703033	0.013984465064204699	0.026965969371025945
G000463355	-11.797367664999985	0.12412284336049963	0.002000948477999973	-0.015421819676500002	-0.5766714722974994	-0.14515417992900007	0.11938181160949987	-0.6390691388196985	-0.004887937966155001	-0.01393695974366499	0.7694544592364109	0.11501094178868607	0.5461517825940829	0.5564183150319504	0.6126274349306352	1.0429229087807206	0.5298269350434593	0.7181629577132522	0.009432705778241578	0.01608881034828571
G000349565	-10.386960375000005	-0.8634142920229995	-0.3690570626409995	0.8073469656144996	-1.580246737375351	-2.463661008255	0.7543752241115002	-3.490382913625008	-0.10270565985150013	-0.2432593039740001	1.8423877325382432	1.0363909360579535	1.9468756202035349	2.0808248840865224	2.403201702972597	3.9386710679277868	1.999283344321154	3.5175175661167786	0.04699619541135936	0.09989575656447727
G000301055	-11.540260770000002	0.745090266499999	-0.3918043083250003	0.37067241455700006	-1.7584179394950004	0.08130303030949998	0.4065305128949998	-0.4855603182968994	-0.01013512459730499	-0.022909903105754918	0.9379925897803288	0.16743321894126184	0.6360833117311789	0.6174398080503315	0.6888061761881804	1.1327352660046244	0.6001932398751446	0.7900766490269875	0.010767302414110077	0.02086897096466013
G000014205	-11.108048675000004	-0.15877052732550012	-0.39186682131000083	-0.4152081247990001	0.2129723475869996	-0.29886398674999987	-0.11062323698849998	-1.0654307801389984	0.00029144158919499973	-0.02741062769890003	0.7204957595220077	0.0950342727955175	0.5279087855510585	0.5224704970897964	0.5962897917052967	0.9860976423267402	0.5173212366391546	0.6940386779532437	0.008794255248732537	0.01348750574249175
G001636165	-11.389162955000016	-1.0102699622184999	-0.9591663952299996	-1.0372510538850002	3.9213957364150005	0.7825597229700008	0.18151686651949991	-4.656321870834995	-0.05411093271514992	-0.2062300805	1.7146483852824217	0.7030271501571838	1.4857504318122683	1.5794340159520743	1.563328635412068	2.528104839556803	1.5135638191114114	3.168455342007143	0.03148785619236925	0.06926555269857296
G001807285	-11.949348830000032	0.07095992954364995	-0.1639483154574993	-0.11690198550400017	-0.8378044042149985	-0.03629120395350006	0.2458056820817001	-0.6703373942349996	-0.01135172598439999	-0.0011130928550499978	0.646855028687983	0.06926906858657264	0.5321216634468907	0.5203098556037015	0.6035507850313326	1.0320376594001741	0.5236051352026161	0.6915796561913061	0.007313574935910374	0.010216826269608242
G000007525	-5.1484949050000015	-0.13477295881950022	0.4276510228074997	1.3564259842149997	0.40366115467899955	-0.27835241659000043	-0.11264451753299984	0.6349709878600008	-0.0303187753195	-0.005888209152170013	0.8012332251494508	0.12863259510887848	0.5699860040161064	0.5512186240074118	0.6754691264642061	1.0756427293492061	0.5541306420188874	0.7259970878931425	0.009995704380336246	0.016386846232491353
G900104395	-12.666618114999949	0.4353218429106495	-0.8862709071599999	-0.11583019385059497	-2.9362703574200033	-0.36028959054450005	-0.03877878465199998	-1.2186512916539973	-0.029869535484499957	-0.1503673400729998	1.5881594417904317	0.5102270771226034	1.1352765673747507	1.1580332579527617	1.513527281111675	2.1173906935828173	1.1468975928996061	1.5656549412457157	0.024195778827466544	0.054283242253656036
G000772295	-11.571017824999982	-0.8032267684399996	-0.6148960122045009	0.22185979657349966	0.9079375731709989	0.21074924913190055	-0.20018110953200027	-0.4570889346350002	-0.08067705357499995	-0.06695585887914998	1.5265005555304973	0.5468852713422367	1.1341100451085453	1.2103561933743865	1.310125896856349	2.110916241692543	1.2277845511540313	1.573096494413966	0.02514702011263093	0.052608681568913726
G000158315	-12.510070080000004	-0.23736103595299998	-1.6443707594324994	-3.770043677750004	-1.5317981765050013	-2.9168345318895	-2.002637081658199	-7.902252973349981	0.010912447003800008	-0.04071771460174992	1.7024824175813962	0.7552298598984345	1.3868817510032134	1.4496945922188171	1.6142229934172316	2.925876305531866	1.4192599208449144	2.8508061364059314	0.0319979256785015	0.061910417327097796
G000243215	-8.616738235000017	0.042843551517949954	-0.5378902268705001	-1.2066580352400018	-1.0987201884400009	-0.38730575971000103	-0.44214085296399985	0.5845620027709997	0.008872491960405028	0.004104472570605005	0.7329491465336699	0.0854021747172295	0.5752062760137204	0.5432112085072032	0.6430460850215963	0.9790841621162955	0.5570142104464729	0.7302803749425774	0.008666163785278493	0.012805035351132433
G000493885	-11.34784288999999	0.22699793868399995	0.6361861720949991	-1.2445206909225004	-2.7373941515600024	-3.8023843462354976	-1.485598816344997	-2.0375862412750014	-0.10019628383499977	-0.024640272261800034	1.7658701180057241	0.8483998689436727	1.4292282725327898	1.509455139811375	1.8869466915899256	3.716743699642885	1.5376843284876656	2.0255885163054526	0.03489739291377967	0.06869719005028373
G000276685	-9.356810115000012	0.4593015179249997	1.5877908652100006	1.4171188441849998	-3.512727141830006	-1.7267701190199995	-0.20076062501300018	-2.586715250329998	0.12015483932949986	-0.9043454285000029	1.986363190182331	1.4683204190208181	2.388610134763677	2.3946946440278514	3.820075006241417	4.090940725798625	2.421452295976187	3.961952380818841	0.07341095557202748	0.20948313277299888
G000433975	-11.395938535000026	0.09582127361975014	0.3701473078640008	0.5512225619550001	-0.1908110607250001	-0.6301338048925001	0.3127545925004998	0.7004317343215001	0.007524101442624991	-0.02065186191640003	0.7272615665832372	0.10299955330610072	0.5488050494590173	0.5291433989072928	0.6264169431643326	1.0279364174836412	0.5166842682042943	0.7117330291099265	0.009186362567381503	0.01388673314618563
G001995415	-9.796545074999981	0.802541266025001	-4.495622864965002	1.0446735131650022	0.8469993630045014	-1.6692849198335045	-0.366491552250001	-2.594648657449005	0.04384402835420009	-0.6973483792000003	1.951157995580495	1.6932332616482544	3.316040934370523	2.4594494951705284	2.6444414405014305	4.144483852972624	2.4855314544120843	3.8106341256849454	0.07918976932202336	0.20646009973678964
G001591445	-9.59267093500001	-2.0596713591300015	-3.676258824449998	-3.204476675030001	6.833315076849995	-1.1127147936450006	-3.3999873603950057	-2.076452487499999	0.0013739347265500003	-0.6297473120000011	1.9458847217547786	1.6614867578310375	3.541056997188409	3.7162019994598454	2.716160958310381	4.3536623583786564	3.6509645174792817	4.119527110189868	0.06894087073602904	0.16671065506916052
G001690255	-9.407074324999995	-6.591193305500002	-4.408232427079998	-3.6289488130345	4.930901064730007	-1.2073255178550006	1.0849655566149992	-2.2075768373000004	-0.14844398989850016	-0.28917123566355	1.955382200153884	2.8132921187879245	3.5986465655215225	3.5666956597076784	2.724843401047209	4.271925352481293	2.7347057504064973	3.9685726004091957	0.08901236538923553	0.16684786078333122
G001525595	-12.633799584999972	0.07314056951949986	-4.341496929080003	-2.687584583305003	2.4122112697099993	1.1325104057875002	-1.4771848656349988	0.34646982012000066	-0.025744129155699996	-0.2226956193000002	1.6930207525949235	0.8255575957926683	1.7566050481910562	1.659464309626527	1.4740305389085244	2.25192540979992	1.5028960457379181	1.7514503380453952	0.033430824281458674	0.07319330475079945
G000702245	-12.449418999999988	-0.2150681584000005	-0.027257010968000015	0.09926867414199997	-0.0648540263125	0.06227786452349999	0.23495951225449985	-0.01464448963351998	-0.006986574128080008	0.0030767024727379982	0.5962793463461568	0.05101765202586261	0.5280614822779639	0.5197072675315647	0.5792994538865219	0.962696674794539	0.5072429060315444	0.6482430631457966	0.006504513259000661	0.008047732880212153
G000226875	-14.111186125000007	-0.17200910570649974	-0.7426494080814997	-1.5612056448	3.227653570250002	2.5200602787700004	-1.415444058311003	-2.544939765224	-0.03194755164274999	-0.11179652379099989	1.492868451713725	0.41318177938873635	1.081932830612622	1.1671066225991116	1.1165705419846668	1.5977467413623683	1.1614385865689691	1.7886271137753764	0.021961051966975453	0.04700898747100064
G000648175	-12.54176513000004	-0.01818686505900002	0.2986808589879994	-0.2393019770599999	2.6631846214999966	2.5409484909050004	-0.09043476954500003	0.9684655176619986	0.004741695318525	-0.03673783658745004	1.139625114832981	0.2521451952145566	0.7176451808769313	0.7305368327416597	0.7943206224386948	1.238804091295248	0.7240877631211864	0.929832608087458	0.014092839093623872	0.027940769309486573
G000737065	-9.623333325000004	-5.844085691029996	-4.551376919899996	2.198437612142501	-3.179926129064	-1.4848662581549967	-3.5556348467299985	3.1279707285784997	-0.14523037212675002	-0.29054081902500023	1.986639630775698	2.8294301001699615	3.404979321433701	2.58028883020771	3.672702914956556	4.26160388422874	3.635456487096367	2.8671073202310304	0.09240986554313413	0.17980796151145687
G001916305	-8.317281415000002	-0.5599750603499997	-0.12476366538514998	1.705747956204998	-0.6236645123750499	-0.45628926386049984	-0.3501538085364996	1.2900506429650014	0.013647572076149994	-0.03244844925100005	0.8274931691016838	0.13914118300184092	0.5802978362118494	0.5709848666175705	0.6659126893705968	1.046306441948096	0.5696540073449633	0.7100991763246864	0.010384727726395244	0.017869846060025132
G000751775	-9.782600355000017	1.9318993403249984	-0.9186454346794998	1.334047188978	-3.8957242683600053	-1.655235255764995	1.857725696750504	-2.7510588716914937	-0.0778798220734001	-0.46513675199999943	1.8681004142644535	1.4944679239911225	2.359000995285054	2.2835301788577143	3.618301748282698	4.285582665340322	2.2512476408820334	3.7285186215959754	0.06430271157281273	0.14834422324787955
G000821265	-10.741560724999985	-0.058574470671899956	0.5150098630920008	0.4515731570213502	-0.20075837407999986	-0.10582573508600017	-0.18835699006394993	0.8539525131299981	0.011412490163639991	-0.0018522590120500023	0.6444090192541724	0.0684774179827677	0.5222080954944683	0.5208512102304702	0.606826349155256	1.047849966789406	0.5366981467553859	0.6743485423154196	0.007344289533062584	0.010398762579298119
G000431355	-8.08530216	-0.1348488937884997	-0.41761401832150014	0.7544707186504993	0.22868289983999976	-0.24036705159849994	0.7094720281599991	1.4515309132949983	-0.002479240809177002	-0.016926926589924986	0.6883762211296484	0.08917493901659229	0.5167000508594382	0.5428989948721813	0.604175586413594	1.0682547623601413	0.5006288468369069	0.6907261260481072	0.008634369035570046	0.012669679991157829
G900113595	-7.903307839999998	0.6710371735000001	-0.09342850495799981	0.30127154359299957	0.04899149101200003	-0.1750707176250003	0.08240357376850008	-0.647961088995002	0.021537591222685032	-0.07227967390000009	0.7465630039013016	0.10686260832017618	0.5419160590022258	0.5267619485721988	0.5833097525829427	1.0243172140695287	0.5331723102453577	0.6927915697687238	0.009254908712532539	0.01470416917804909
G900142165	-8.614694834999986	-0.10059319236700001	0.37603423423649907	-0.2852314432704998	0.22264623309099993	0.459566817475	0.19775757476400027	0.24448067448200003	-0.000762483234339998	0.0188515578425	0.545994431183847	0.04711588460409633	0.45586342422997117	0.5108154749961951	0.5614514728262805	1.018030409435464	0.5172841110783454	0.6553403106646776	0.005696730956854008	0.007030878298398303
G000403295	-9.477429980000005	0.10907386625500019	-0.005442797486000005	-0.2389751082500001	-0.21097461945449997	0.018506075541500036	0.013037959651000125	-0.19625958452550032	-0.0008327904094570007	-0.004051983633650001	0.5211112533830943	0.037549887752777435	0.5244915199417572	0.5730855483851074	0.5615495492028469	0.8864335518208007	0.5413511203116648	0.5929512073394121	0.004664012873125617	0.005683672465334905
G000425565	-11.27831311999998	-0.3920906763569998	-2.3449970898499974	-2.1638393225155	-1.8452194845934973	-4.200124028949997	-2.5968527153749954	-1.0174603328310003	-0.025289152498600018	-0.21635749204600005	1.6594916213310222	0.694296101309357	1.2348477559563058	1.3403224484753418	1.5514632080420543	3.4772091722110794	1.311200863424516	1.677411188932997	0.03245916116091539	0.07619118574158046
G000378405	-11.897190919999973	-3.405201966250005	-1.2153979593600013	-2.1131888175229987	-3.8255597167849973	0.7091648153294998	-2.877953195310002	2.322422469012003	-0.04556744689890006	-0.07773119570070011	1.918518392673851	1.0489690619426244	1.524736465840975	1.7205491259284265	2.099519897831871	2.721800106142612	1.7039892939465144	1.9978989386200894	0.03787026213399017	0.0658459928992859
G001876055	-10.888442385000005	0.1564335331076504	-0.5939472566706484	1.3476188351715006	-7.266342511050004	-4.595125847650004	-0.08316658985649993	-6.2042697867849945	-0.045895699473249986	-0.17004143555000034	1.5727166150759515	0.5568360751319418	1.1590447429884494	1.1770348695876096	2.7228506322250325	3.400513766273793	1.111281563180981	2.9420570084153086	0.023845640321571396	0.05617873218793435
G000612665	-10.161048170000022	-1.2047234231634993	-4.4205961508749905	-3.696509841070002	5.9536499960599905	-1.4851916367550009	-3.7772024956800028	-2.269634695511994	-0.05008729775839304	-0.46551924820000024	1.912994167558108	1.4272202525415967	3.503295500241926	3.598933397647327	2.5675247312309635	4.177806953248721	3.469874146443391	3.784773260667673	0.06468920249803695	0.14260717840504744
G000171775	-11.393295160000028	0.014347620326949967	-0.2979840610090003	-0.5183550317660006	-0.39630338662324927	-0.22616309280450017	-0.4281646825955	-0.716044020689999	-0.011069902935449988	-0.007411504902889991	0.5656212119924203	0.05071120783314899	0.5121900796417921	0.5109129509780768	0.5928293530215238	0.9365215903140788	0.5224372732314029	0.671835120128575	0.006107909177002191	0.0072658448163098735
G000436595	-12.623340164999991	-0.4585871516849994	0.9212411731700002	-0.1118031810280003	-1.8176979943500022	-0.8059385725564997	-1.015466685195	-0.7916961814605015	0.0033273635126350055	0.0048788801268499936	0.9677636695853093	0.2021378598101745	0.6671523633147433	0.6299544090188821	0.7469387146020205	1.2138779129117412	0.6453819406816684	0.8159157066526469	0.012529601072248637	0.022794039518873585
G000185505	-14.537850849999987	0.5868161611349998	-0.47226753390000054	0.05376246037699991	-2.7029424704999956	-2.066101944744998	-0.34266617720999965	-0.36281258633450014	-0.021447779646850042	0.011596192741649976	1.1063927073011999	0.2536099753925445	0.7539362949050092	0.7579000760455352	0.8990025394147441	1.5380650276358294	0.7610455134351394	0.9577336462642417	0.014042190420384295	0.02652301105586679
G000317975	-14.058946365000006	-0.2138582433239998	-0.3140589294699991	-2.1685639476149965	0.5561678607953506	-2.338549994170004	-0.8531007819499996	-2.6066604484400036	-0.008862594660850001	-0.02381941136924995	1.29957433503926	0.3364561929044661	0.7900999157212346	0.8300763544564229	0.9029717308141528	1.7685774701689816	0.801343953012183	1.190183833724257	0.017242502472182796	0.033101331726502196
G000349585	-9.726087804999999	1.3118936933764977	-3.2026374069350023	-1.1451173171808993	-6.237300897935006	-3.3263039281049998	-2.340825331215004	-2.2033987650600024	-0.09161637745049991	-0.21758709135800042	1.863792080879579	1.1068418643285287	1.620674812804755	1.5655969178181273	3.018195514848293	3.740783430344257	1.5986023952116495	2.2644555063679483	0.045648602480221144	0.09872516927861123
G000301075	-9.157091185000015	-3.1607842668200017	-3.311188060326501	-2.5796704778800024	-2.443345159524997	-0.8875962610999985	6.030657165165	-1.5849269631220018	-0.13248641078449977	-0.43248522784500015	1.9520203275104089	1.7518965798535229	3.6628251440028476	4.061417726233165	3.9974202769027776	4.406720451262882	2.9943381092584307	4.430270313007155	0.07359716657146821	0.1713067804438564
G000276805	-10.920345559999989	-2.041999509528995	-1.8010813895629993	-4.811606222810009	-4.341593997369996	-1.9322991046980023	0.0730287819974998	2.600348100724998	-0.13291143726549995	-0.1752199000119999	1.9415964957737974	1.5877883319995996	2.224512792942619	3.2866972587407113	3.4753166495015115	3.949015035330168	2.2226796950557843	2.2891702003355046	0.06487451395984803	0.1192556294247463
G002000245	-11.36735230999999	-2.054633624634998	1.2359308942449991	0.31882987794150036	-4.258871279549993	-2.3798045013499998	-4.844675735164007	-3.391508331404997	-0.061814477032499954	-0.2927255210742653	1.8107646011214062	1.0505670551077995	1.859405842968651	2.1302224064068485	3.2758820880967305	3.960333198923289	3.385905395167979	3.5737800608742867	0.05107955975801909	0.10520896766829779
G001690355	-9.378007225000003	-6.384355936500008	-4.305777965358499	-3.2937285994607546	4.907458485029991	-1.1660545909049997	0.8310787641695	-2.0865899536049985	-0.13791420767219978	-0.3318694594810002	1.9986425936292471	2.9971785659761543	3.4584832336030153	3.5954473165166156	2.5839337998766636	4.208242969697862	2.696659628976799	3.9796135938370085	0.08497911544679164	0.16759554602427906
G000243395	-9.611392725000035	1.4656877277900024	-0.8123613459299995	-0.9531991963230505	-5.278234386425011	-2.8177702534100035	-2.818917357664999	-1.0555949335500014	-0.07009636713410006	-0.3412228466999993	1.90332789026981	1.1792452659083954	1.6399927529284597	1.691453787106404	3.1151876604612427	3.8186170047090697	2.064692151507838	2.2284681647953906	0.0504164438253895	0.11419687667231937
G000772365	-13.962808745000013	0.42354106920049983	-0.7942212176400003	-0.2743491022875003	0.29917128452000025	-0.25478233630850017	-0.1538962130985	-0.5877802822599995	-0.0209045485286001	-0.07631149448785	1.4574379570924019	0.4131698224052966	0.9689542220667077	0.9957021098216721	1.0969137771391175	1.89403249448655	0.9837350392773426	1.3056163387200543	0.020388450934490352	0.04436183105094932
G000495435	-13.020692885000015	-0.3346221752355011	-0.9998130851390006	-0.7197883856604994	-2.2524904099600023	-4.056919251514999	-0.3668379850899991	0.3703337579040003	-0.03436527797888495	-0.1469404516769999	1.6560793484344982	0.5596085186249619	1.190363164709033	1.246211931678283	1.5804091518960028	3.4483735897588734	1.2511977902515714	1.5141189680910394	0.024307879327660865	0.05643790238047605
G001591525	-9.331751335000018	-0.2619186833006499	-1.2937419157800019	-1.7179355117450001	5.540252247670001	-2.124091212210001	1.9570516931100017	-3.315831848775001	-0.0496095937461351	-0.4074271509500004	1.8802275533484154	1.0426424010889455	2.1006653480753554	2.304350741571078	2.123858043543931	4.100792622621879	2.0715174747700504	3.494975032257526	0.04690824715655363	0.10096873476521293
G000420465	-12.424035834999993	0.5079187918519996	-0.1298627897109998	-0.3741385450450001	-1.5134040862679996	1.1785657067591497	-0.5307925660040004	-1.2314391046210011	0.012482115291424086	-0.07220060367499997	1.0351985408923279	0.2266327526075178	0.6753222177612414	0.692768500904969	0.7980033069611535	1.2743495907368934	0.6970447287818717	0.9206239880476477	0.013118609394801006	0.027290175097857142
G000226955	-8.543785555000005	-0.5247244458649996	-5.5210354985499945	0.34260609554999966	-0.003251775009999934	-1.915811582399499	0.043209641400000026	-2.8969798386800045	-0.14400681288500003	-0.30980032208650055	1.9200668443179754	1.4391271881410264	3.0598330994336504	2.112049851360575	2.2977932605925324	4.154118543369611	2.226889547593218	3.600007739137708	0.06483670073479947	0.1303243423514468
G900104455	-15.294705949999996	-0.5963149509400005	0.8528502993849996	-0.46053477362299977	-2.0465908389500025	-2.0855838537899984	-0.6436440705969996	-1.4544270085199993	-0.03275677252635005	-0.013744199000249986	1.145056195166682	0.2361379743040517	0.7683125589081082	0.7953864863576442	1.0136076210596603	1.8650655564691256	0.8081197529490677	1.162968973630408	0.015086496456883593	0.026827765193312154
G001636615	-14.53850279999999	0.07576680038299999	0.08289527569399978	-0.8687779682630008	2.897588014999998	2.378728591160003	-1.0626399986364985	-0.1579700079235	-0.008675168920450001	-0.04074585690920003	1.0997873056423948	0.22276687856207647	0.755087590389586	0.7693249274395262	0.7944583322604383	1.162191140940134	0.7615688654570567	0.9490138707982564	0.013656412143940764	0.02636157857082388
G001807435	-10.356459740000004	0.8255833370500004	-1.9705783900000018	1.0693936719788997	-4.275598219999986	0.08925848088324992	0.49763591737150076	-0.014236542302499974	-0.0214311182537	-0.06095445964649998	0.9962993736600627	0.2484384974322844	0.6846774218606148	0.6620266998189938	0.8587005018386988	1.2953576897592483	0.6592123297449222	0.8759017017995819	0.013694364402339392	0.026381929364840132
G000205165	-8.20305288999998	-0.18560955256499975	0.8987618575599993	0.45575672394499994	0.10210319921950009	-0.042314962966999964	0.213210851226	0.9424668737580001	0.010452120805084966	0.0015141785676900017	0.6143493280872439	0.055233763344011394	0.5196246899383461	0.5175135221625946	0.6342625401989053	1.0153773704168718	0.5354480531721666	0.6991337849116295	0.006560284490213798	0.00846365053431586
G000433995	-9.93099145999999	0.12328121911550015	3.6637917090000047	4.050206059000007	0.014210003073900001	1.0299787943490022	0.7614955391810999	5.828238625000018	-0.0020994011200499993	-0.14536828939499982	1.3898707644026729	0.4174050069965371	0.974250532780007	0.9748428327231082	1.0847733059850293	1.982390767247248	0.9578913272589616	1.199842027883697	0.019278870060428385	0.04304995845046284
G001541125	-15.189316000000021	-0.3900307741185502	1.9767949734899999	-1.7966207620590025	0.02276547535649992	-5.545208401599995	-0.40889439530800037	-0.30057751193500004	-0.025390549195200025	-0.013668255306499994	1.1639120661046523	0.23895556679605098	0.7487529889910246	0.8401922035737719	0.8574032571555754	2.846280971663646	0.7766457404312177	1.0231194358853988	0.015543049558259924	0.02893203788137232
G000463505	-10.05684933	0.33773157693500017	0.5210389268545009	0.6531814024989994	-0.6905038831555514	-0.22555791587499996	0.28621206595050036	-0.23519452240750038	-0.009849383281709985	-0.025108600895790034	0.7583015400266905	0.11771054939299984	0.5602862905648043	0.5632376597617041	0.6552465084893742	1.0644866035098175	0.5564841385795264	0.7220585502033787	0.009509041530074992	0.015611870986864106
G000737335	-14.55137194999999	0.21127855479449967	1.0124806420895005	-0.03504441726649999	3.159860522500001	2.361087215765001	-0.22171425541249998	0.2665805481290002	-0.004826882483665003	-0.025846789683649975	0.9381390739054618	0.18153982529134652	0.6716582016074236	0.701624078418626	0.7699810455365831	1.2180665517855627	0.6821790180339027	0.8445763606277885	0.012116463534335787	0.02275065879117911
G000425625	-13.105623454999973	0.2822223687733005	-2.017633706724998	-1.4051156304849979	1.6788278818424986	0.19469883197150012	-1.3527891592149999	-5.085275739387502	-0.04577103229204998	-0.13814397832644992	1.6205829881755853	0.6604750235372016	1.3216111853325707	1.3761142457621927	1.4189737991260105	2.2394400223450104	1.3331524595230755	2.9294590155641287	0.030787758764669493	0.06514863228751201
G001876085	-11.001329385000005	-0.06673125508050001	-0.2996296743049997	1.23032741905	-7.18842586099999	-4.522061837394997	0.22949137341250017	-6.129487935600012	-0.04490843776982003	-0.1672851244529998	1.5979477210542192	0.5484553770935877	1.1058674186277453	1.1080346662630094	2.7381271712852935	3.501170925141341	1.0732681369645376	3.020973616700591	0.023896896149748846	0.0562436521523955
G000702265	-14.227860700000015	-0.03817595657185001	1.6745431929000003	0.5911158674950009	-0.3220231895330004	1.2902645073300019	0.8611014677029996	2.5293499862499944	-0.017979605178500023	0.01595980068845	0.6733476511546691	0.0707219411647846	0.5826722140997251	0.5782338536871875	0.6362799218834075	1.038183003363296	0.5621695648875988	0.6812167547778974	0.00790682517970273	0.010712726807684763
G000172075	-11.202625404999983	-0.8828132219765007	-1.9672800879150052	-5.274964885384996	1.249573965010001	-2.351112685044999	2.3055574129000007	-3.509625410904993	-0.12468745922499991	-0.16251722782599992	1.8226617727414587	0.989984636340006	1.9205000625676099	3.1306119221772915	2.069374791797518	3.957873935777098	1.8842572263908632	3.476871940118868	0.046649740579788004	0.08769140949709835
G000612685	-12.068257879999994	-0.6197946984189991	-1.165054338264999	0.3488098499214993	2.1229379347239954	-2.879905863160002	-3.330972314132002	-4.464249167199994	-0.026010737433039933	-0.2319870991250002	1.8283060056726022	1.0157283696421606	1.7663224414255696	1.8270091231966268	2.0027721880432585	3.77918128746521	2.1013944456830944	3.4774716457358505	0.04383876529439356	0.10364793206748406
G000158475	-11.061916885000008	0.05090558325236991	0.3381474820899994	0.07434486937873482	-0.3233134061394999	0.19312465071000007	0.1829303812640004	-0.06639102881949994	0.0028745092606279974	-0.028143983329999983	0.5764100517477537	0.051812933085331164	0.5404395286179102	0.5300192083220464	0.5880268206178121	0.989445818434775	0.4991202143813693	0.6481967990649213	0.00582736686720199	0.007946019693153035
G000824705	-10.92066124500002	0.46989153911940024	1.8691417603299987	1.6232210092200012	0.4149359152910012	0.6364116025325016	0.4028488497741003	2.5686692591450067	0.04313897810250007	-0.06901743719549998	1.1061122335342841	0.23864243848894648	0.7514743520917282	0.7506308726935204	0.878924304434396	1.4078984261432759	0.75272615073661	0.9188644890281348	0.013895869910723004	0.028953090362892425
G000648515	-11.722910700000005	0.35489540586849994	1.5120104885799996	0.5656825793829998	3.2336136559999953	2.4211069652000017	0.5342479932899986	0.9799232965324997	0.003195618284499996	-0.025524295358500024	0.8687403972037967	0.14507457917246838	0.6067661384005623	0.6165089493416319	0.6926424845889155	1.1136623639400287	0.5790736445232658	0.7711481433992433	0.010040310280930876	0.018605485404578934
G002003465	-9.508362524999997	-0.6397062645850005	-4.552225747035004	2.0826258989609987	4.033482082769994	-1.592487479655	-3.6963286646500024	-2.4564086343194975	-0.08445017266185002	-0.4405035567049995	1.9515062794677027	1.5605781672533936	3.475337420960726	2.3408505430970377	2.522470225437994	4.3580334416346185	3.667597883578671	3.952748573419964	0.0657438675547646	0.15215690096848694
