Feature	Intercept_mean	C(disease, Treatment('Control'))[T.MS]_mean	age_mean	bmi_mean	Intercept_std	C(disease, Treatment('Control'))[T.MS]_std	age_std	bmi_std
G000744105	-9.833675239999994	1.8630672177949956	-0.11832575490799994	-0.37934880120000036	1.9158073190694673	1.7331743935992785	0.0711305606172059	0.13324773544242646
G000319245	-14.259933349999988	-0.7293211875399994	-0.06647355028150002	-0.09954537475689992	1.4594395006072622	0.5564158971358321	0.025300800873069133	0.05066777699368548
G000377005	-15.735718200000004	-0.2764961124123494	-0.005796716412875004	0.0051077872375649876	0.8520792288917501	0.19292117193349256	0.012864381998977312	0.02379196732165092
G000725035	-10.274709850000002	-1.0549028780530003	-0.12279854321500001	-0.15816731688850033	1.7574218684725575	0.8178008063917519	0.038161061244813256	0.07607347646239367
G001027865	-13.14481665500002	-1.1902761161800006	-0.001390925548799999	-0.2587713367499998	1.7128240702307294	0.8633138729067438	0.03429968149988725	0.0739558061158585
G001896565	-11.995583544999997	0.06672223476350002	-0.029678177581320013	-0.18500896056650012	1.7722383395863515	0.8864243631636978	0.03580018496082306	0.06867442369107257
G000008765	-15.13591494999999	-0.375380504152	-0.012347904062350024	-0.03191696279720356	0.8902167825150776	0.18275179874425454	0.013674141684161239	0.024995000059411056
G000172155	-15.57547550000002	0.8369352594049995	0.02698002067335	-0.1362788675000002	1.133460317029117	0.3127029797402602	0.016065237264101282	0.03644736306718462
G000973005	-10.860019425000003	-1.2483696757475022	-0.19535785466000016	-0.16147872130170018	1.8759306215364995	1.611957842806432	0.08702715354451807	0.13361003280750947
G000157895	-11.814619204999978	0.49092816425949976	-0.03450027823790003	-0.27415734349000054	1.8286448881420692	0.9533268318954159	0.03811194810671095	0.08682278251510185
G001436755	-12.848653660000023	-1.4240425038350002	-0.09384192496000004	-0.07227758778349992	1.700622397133799	0.7532617677699073	0.029620258508413242	0.06081339259189038
G001941345	-12.103537314999981	0.4023602298207511	-0.06204898840000009	-0.02951842559745	1.0633121766434077	0.30339669425746213	0.01681397413410926	0.03319605889674197
G000425505	-11.060287850000012	0.4535484575724998	-0.3240418829500007	0.04696210513804993	1.9506413379945273	1.7794052412492511	0.07816846102248014	0.08514197266844009
G001477655	-13.456401249999974	0.22442522740599996	0.015606284457140001	-0.08452790494525002	1.0553946986286398	0.31792582502736394	0.01587332647381189	0.031153450984903602
G900115665	-15.261629999999997	0.34219927892499996	-0.009788328608500011	-0.13438270129500005	1.2718541871181617	0.3439610643127012	0.018587532195441743	0.04306275329710427
G001403615	-14.626713750000008	-0.41010398879400106	-0.002770358939199999	0.017726740711550004	0.8400897054159975	0.19328321389651312	0.012241168667509334	0.023768441071369235
G900109215	-13.500386300000002	-0.14896251816649994	-0.010664871166490016	0.038403281142499954	0.6515597323210741	0.11648977294813895	0.010528867387895728	0.016880962138353106
G000347695	-10.637481574999995	-0.03666233063701994	-0.02010488723530002	0.007884609224689499	0.5502861307801327	0.07993984557555883	0.008988251628667001	0.011872811105246977
G000517565	-12.702653999999994	-1.3498887894950011	-0.0298619922801	-0.17888408810499998	1.468700326410089	0.5222731601755815	0.023579993223970558	0.0532665285788851
G000247895	-12.32731251500001	0.42876259408050027	0.011848224439954988	-0.00030823470520000034	0.9061953163496401	0.19167675520401659	0.013030168043379826	0.024905596323751354
G000400735	-14.807360074999998	0.02730524837175	-0.06094686835100005	-0.024768759831049997	1.5624958932753208	0.6386899359554689	0.02555238379454732	0.045919950785038674
G000014925	-12.544423359999998	0.8289033522569998	-0.07913362819300007	-0.16019892879315015	1.69216647492979	0.7774552723790492	0.031344796399311446	0.07175179196313994
G000762865	-8.157304629999988	0.09000746015764993	-0.010222172713750028	-0.004066672901849995	0.4861512895406768	0.06783094021305909	0.008103329207223819	0.010221737689945738
G000934225	-10.123704904999991	0.8233452140949998	-0.0314079630619	-0.13739412480483015	1.0928226538372963	0.31585170026908305	0.016270757277308374	0.03602609595079154
G000186245	-9.31408560999999	0.7156414584150016	-0.10893534391799997	-0.3754604261299998	1.8699777185810607	1.2761918068441258	0.06404396233755168	0.13295946414511975
G001552475	-11.958942419999998	1.2407856478549992	-0.10984706115730004	-0.22348562021399984	1.913448962350641	1.4973258741201787	0.06395907389523202	0.11536482049981239
G000023225	-15.90397030000001	0.0034174416850000083	-0.01960818323590001	-0.06408437468020005	1.142953156641999	0.30079797548689885	0.01694016104584	0.033989380590828726
G001829935	-11.88989517	1.0674916939964998	-0.024792051055849945	-0.3231920267999997	1.7833045693251264	0.8142799071827017	0.033611466726565974	0.08329315996918818
G001428405	-11.124754434999991	-2.868385935745494	0.004857620363900006	-0.41270574369999935	1.9105293118753717	1.4000764024001637	0.051848043695893076	0.12072048310634724
G001709035	-9.424141840000003	0.2772671474465006	-0.03081589593340001	-0.5463996066499995	1.9537862926941423	1.641952895694299	0.06926699053641955	0.15963199262062927
G000445145	-13.911519880000006	0.45963226288149983	-0.04110942121400005	-0.10277406557165	1.5633639909330095	0.6174820970195013	0.026481676876065514	0.058882702522075246
G000701665	-8.916058499999993	0.0212373294472	0.00025597080773	0.002058098977095	0.4145930024266568	0.05431697070551244	0.006409581407955561	0.007918068982040533
G000621805	-11.750358900000004	-0.1728222011134999	-0.0006265545487000002	-3.273839065999994e-05	0.5815436542778112	0.08484003689167927	0.008738128630439468	0.012497018512610971
G001602545	-15.729017750000018	0.21016416070455007	0.010810427131614012	-0.036460428156030004	1.0268319035508877	0.24976054749270685	0.014672471766364725	0.03140264227184976
G000305495	-13.142401900000017	-1.4981840354149996	-0.05768517549660002	-0.12140779165759014	1.8046749003990394	1.0391946769695513	0.03994337696103912	0.07987471726170499
G000585625	-10.023179415	-0.2845745606535	-0.10821079895650021	-0.24265498059999982	1.8360282561952075	0.9609075198004186	0.043874335720302374	0.08550684321564343
G001649715	-14.88051626999999	1.3086789056679973	0.0013112350114999993	-0.12406439287300004	1.5053974553715006	0.613546826112779	0.024194446208750515	0.05501874351287853
G000483125	-15.975596449999994	0.35890182262349996	-0.03871551330810009	-0.009863303574900003	1.161317268911643	0.3600321222459016	0.01749208234448328	0.03496772073317498
G000143845	-14.460245149999965	-0.14063891198580017	-0.011136308907599982	0.012205408475299996	0.7296351531871788	0.1354771312284149	0.010999983549086191	0.018310511267547555
G000431315	-9.850367265	1.4687976717000022	-0.0015902308603999988	-0.1305640942225	1.3775356218006016	0.5129678264678366	0.02192125767302024	0.049559601975730984
G900100125	-15.39258359999999	0.3844567331500007	-0.024111960362300025	0.0006737649661000007	0.8816993970969019	0.1923859964434556	0.013156331406614204	0.024632245763759688
G000319385	-9.537676410000008	-0.9832259225950014	-0.03358765598400005	-0.41681540499999997	1.8252358438156195	0.9354481381497061	0.04001303448472794	0.09223613007094865
G000229545	-16.050767550000025	-0.48479039345150055	0.0026604793665	0.0437434594721	0.9437587244322548	0.22954379360638863	0.01393095292427208	0.02649749294144943
G000435175	-9.13447568	-0.3578683368702599	0.013628302876719987	-0.015717506859664963	1.0177455561555346	0.28267190247393936	0.01614339895940773	0.03106977251656617
G000744185	-15.594963749999991	-1.1137256373999984	-0.06152400185499995	-0.032351807838299974	1.5665823717797092	0.6078919667531137	0.027519936572142314	0.05564426135336236
G001896635	-10.662733939999994	-0.46551378754384987	0.012894752141304987	-0.5511144145499997	1.89932768179258	1.5551154502387556	0.06276620911889699	0.14920929601648394
G001189955	-15.822695800000007	0.13006590044849986	0.0031315761915499973	-0.0977640410375	1.2287100331536147	0.34088722580230496	0.018001733657315378	0.040502124569929625
G001294465	-15.386660500000017	0.1532382103574999	0.012662604527855037	-0.021546956416649967	1.020887886327266	0.25027058348101117	0.015834441490011272	0.03106537731060828
G000210575	-4.838037664999993	0.043000634283939944	0.008225734815399992	-0.020310968749935	0.5929977735529856	0.09695448355000086	0.009650430470620228	0.013600475271259066
G000420605	-10.786785245000011	0.6262569862599994	-0.023544785477804985	-0.0891822169730001	0.9584567268032189	0.25194069542759123	0.015085919771131877	0.029957759169552928
G001027945	-11.399224460000015	-1.4129057420449997	-0.04697432369156999	-0.23465323820000009	1.7217905469852324	0.7366138570646603	0.03277759282320795	0.07306629370716942
G000377645	-15.280205149999988	-0.19928142907680005	-0.03136853018700004	0.002079856500888004	0.7534463676456854	0.16482361807542628	0.012345934840448302	0.02035442543477054
G000725165	-15.06702263000003	-0.5566207308424999	-0.02222257162080001	-0.13361701589550004	1.6138395563189614	0.6069746966526299	0.028118927698847433	0.057032510375164824
G000973065	-10.750877949999994	-0.851252329471	-0.0231432851298	-0.33835725809999984	1.819203934655923	1.0411485736610944	0.044993989969579755	0.09573521169009479
G001436775	-11.541143155000016	0.4510802150629991	-0.07266117962500007	-0.11101823097449995	1.3836523721666851	0.5909497869522077	0.022435637926745057	0.0433849369751164
G000172375	-16.619378950000005	-0.7097200164550003	-0.023475374323949996	-0.01150925541106001	1.2283541500365032	0.3696144371856685	0.019045978373409676	0.037847169221627903
G000008805	-14.791005499999962	-0.7630231424885016	-0.031631282796699994	-0.05222387249995007	1.3415093626284351	0.3912038009956735	0.018726076930977414	0.04160465796012089
G900155395	-8.03804406500001	0.1123830530965999	0.0015105089760550016	-0.014168042261749985	0.4618368825687545	0.06704084864238237	0.007527907469934189	0.009627070351570606
G900109365	-9.467113430000003	3.0977786788750077	0.03727237896930004	-0.796685924000001	2.0164866515709785	2.4280531511955905	0.07733166107217063	0.2014267647162789
G000517605	-9.881747895000005	-0.9708171970549989	-0.06515350655609992	-0.4059914251000008	1.9116400012042845	1.1521962998515802	0.05757636324187753	0.12001281697169361
G000283575	-11.319529060000033	0.10623763094949998	0.0044803778002500015	-0.0039873665589399985	0.49561004628499644	0.07005829475028592	0.007948710002309753	0.010588459453295142
G000247995	-12.655036885000008	-0.5896538737156505	-0.05775117231135003	-0.20002763030500068	1.8273939255649139	0.9844617537819271	0.037044210470237135	0.07308104709294005
G001941785	-14.392999799999995	-0.9701130698000008	-0.020025344980699994	0.019881475662039984	1.030780600942781	0.2779830204235998	0.01508082341448873	0.02947580470180068
G000347775	-13.895576194999975	-0.9435666710265006	0.016300885830909998	-0.18054844692000016	1.5382119157834426	0.577426144628744	0.024722775705126373	0.05725288034212937
G001481295	-10.467249009999996	2.3968574003300023	0.07281719067839995	-0.690742017	1.8995814018249166	1.6866095602316764	0.06253744081882581	0.1708095249615012
G000803105	-7.731351284999988	0.10814716007549999	0.0028800609870300027	-0.014618478297949985	0.47229120630041227	0.0663065290598528	0.007753143978244571	0.009923652306921443
G001428435	-10.436678810000004	0.8496493521999996	-0.034612813782849985	-0.47084578827500023	1.8717022422432135	1.5148141173654084	0.06631576133239761	0.14941558024960805
G000014965	-12.436307465000004	-0.018570428469500043	-0.04517659857914994	-0.12892959370199997	1.74606827754158	0.782515972974922	0.0311713554445737	0.06218894229828169
G900115735	-14.15195809999999	-0.34183947975500056	-0.009739386995500001	0.018817039896534993	0.6272611512794253	0.10970940938667567	0.010526758363689033	0.015140136818243473
G001830045	-10.632437309999988	0.434214485178	-0.05915224879550003	-0.3413788612499999	1.8718084333288627	0.9880996038424247	0.04168983221254787	0.09567241173745022
G000762875	-9.281096255	0.17175702619599992	-0.4761601861000002	0.09599345464750018	1.9877417736333667	1.826914631534537	0.13395608164989878	0.14826283078565716
G000400795	-16.139547199999978	0.09242095648549997	0.012413891522500014	-0.039136074887200036	1.1226564976038584	0.3073366842100391	0.016564743932577963	0.03487551191121707
G000934465	-12.337253185000026	0.3330440327000005	-0.02722695969550001	-0.2587319767500001	1.7012434844841602	0.855731462539325	0.035272195855579086	0.076933622107352
G001403635	-13.466756600000018	-0.3464676396514995	-0.007618204334124977	-0.005106434083945	0.8814094470428805	0.1819705998746297	0.012558915742259135	0.02345120922632762
G000023245	-11.797838269999993	1.0632434452700015	-0.07955545528475001	-0.2857283092	1.8250723469884442	1.2746868715081225	0.054029498953671165	0.10801945455466042
G001552615	-12.122495639999972	1.458582626555004	-0.0954481071400001	-0.16902227534000036	1.8122832915026783	0.8725248975330595	0.03481488340626394	0.07546647790773306
G000305785	-12.621406490000004	-0.4530774191600005	-0.10466151582600006	-0.19357500362614952	1.805435575984085	1.2363730512191062	0.058657997228758	0.10788177451031894
G000586015	-8.592950420000006	-0.7149089253315004	0.09869939982414981	-0.8600769794999992	1.8992520432425033	1.66436708302549	0.08328291049635375	0.21964280868453687
G000157915	-5.942462724999992	0.02584691896675002	-0.0013172692359849996	0.00783518763658501	0.4664868044782447	0.06783068521374233	0.007820938623510498	0.010244831370975482
G001650325	-14.578539624999989	0.8339759576704984	-0.06935162758400014	-0.11129332731849999	1.7552043022498862	0.8215030339335178	0.033603828708000966	0.06441948670297261
G000425525	-10.43720014500001	0.06846239045805001	0.006749628505432506	-0.0239218109669	0.4765703786425768	0.06932394036609353	0.007752699441255624	0.010314175094741822
G000483165	-15.243167769999998	-0.8993563685840013	-0.07513855163049998	-0.037105040390750035	1.5571619965511079	0.5894269406266096	0.025978812768359907	0.047613832349708285
G001709315	-15.225237799999988	0.04924738619149998	0.009615545934884482	-0.013242260662100016	0.9462827298546453	0.23022237847080387	0.013951334365635686	0.028169360040314145
G000186425	-12.83302152999999	-0.13184182175900006	-0.02615316766975005	-0.013358575396849991	0.8063984893663049	0.16783816433675672	0.012835140092618524	0.021322504189805795
G001602605	-16.027126750000004	0.05617086453635006	-0.0027451757196749987	-0.03364280328832004	1.101755325174078	0.3119298993787359	0.016723640086947194	0.03462595065355377
G000445445	-14.225963049999983	-0.12420106278050011	-0.005388834164735003	0.01690641157205505	0.6463521150423325	0.1032088540647325	0.00979245098065003	0.015303872221334424
G900100155	-12.599025990000024	-0.9933863331874998	-0.10486637029500005	-0.1188241903434999	1.7508401311967132	0.8451950211825534	0.03729457146451302	0.0728125080221574
G000143965	-12.273466360000002	0.5855680636450009	-0.01024260691570001	-0.2159552911499997	1.730492482002002	0.8715674213728781	0.03469585824832749	0.06680728246762609
G000320345	-13.88114771000001	-1.7586870464000008	-0.022317250742649994	-0.13875809651500007	1.5561639324620526	0.5207814263033219	0.023265274906527387	0.05349590461970474
G000435275	-11.043441504999988	0.7477173364825002	-0.026094835620400006	-0.09573839481449993	1.4525808516038232	0.6152612484847553	0.024585556977417856	0.04765223519246724
G000420745	-12.15745304499998	-1.5146913602414986	-0.12882181967000014	-0.11133081454545009	1.8182056731244352	1.042528569722016	0.046801734887390985	0.08487811416543715
G000701685	-12.122270979999962	-0.6937730929999992	-0.0006177969025900008	0.0035269315413999996	0.723496889409166	0.14853272238944307	0.010853008823983898	0.01972178093535764
G000621865	-13.376610800000003	-0.3603080578000004	-0.01247266654645001	0.01336678574175	0.5759450604470533	0.09855001017888884	0.009497144316202834	0.014139805624421763
G000744255	-14.169542650000011	-0.722101366460499	-0.04086590962860002	-0.03442321633259998	1.3602246820125263	0.4585057960888209	0.02044170609439605	0.04358662990378424
G000377765	-12.759064775000034	-3.2786819300000056	-0.057569553309500025	-0.1571333381780002	1.6656475418773178	0.9472745713498637	0.035210684618630375	0.07522172345131668
G001294525	-14.82081727500002	-0.7095903695600003	-0.04024509708999991	-0.09184750099300007	1.457909072535192	0.45325228715907373	0.021172184519364354	0.04751861425117215
G000229705	-15.917562350000013	-0.4588956396269996	0.00022230198695500004	0.046284836871000046	0.9383088916809211	0.2239468816932634	0.01428892396381511	0.02719564845442686
G000725175	-14.888785895000003	-1.00754466911	-0.017557102815699988	-0.08181276072949996	1.4513026150012958	0.49700621205545636	0.023214670501983673	0.05111835522271102
G001189965	-14.197428074999996	-0.4156621634199994	-0.04281984060302499	-0.09646312432150012	1.2550657993368084	0.3492355024117333	0.01883578000061205	0.04075857555829805
G000973085	-12.501570375	0.6552508958650002	-0.031424769000300036	-0.05532566927655002	1.1459003262036833	0.35257752415305466	0.01666810958425575	0.03609830175601945
G000518105	-10.099016609999996	-4.340362343900006	0.09768256115750007	-0.6734006829999994	1.8821362629317022	1.744463635330029	0.057037704261216626	0.14374220963186318
G001436835	-15.068827599999965	-1.2645927481500003	0.0020880892322249966	-0.05572962285809999	1.2971384885964332	0.4318733906691711	0.019603697440021155	0.04536986060514065
G000172975	-15.19823096999999	-0.15103210979899975	-0.0066065631850500016	-0.09784466697600001	1.1735540541204985	0.3479030610748908	0.016970661528462667	0.04000861241314269
G001896645	-10.643841549999985	0.1401805758754999	-0.006517116311009	-0.021655914045000002	0.8572049802196069	0.1828419962922803	0.013258416010894879	0.023962831195894877
G000431355	-8.256653245000006	-0.19004946953049964	0.006392186305735006	0.0034733104524149977	0.6465123210932796	0.11429459980127883	0.010350968736755454	0.016032587170273203
G001428505	-10.225797894999994	0.5104286784124992	-0.07655159479940499	-0.3954118006	1.8729553447932008	1.5142564798992604	0.06599149175777291	0.12658857417071362
G001941805	-14.27466290999998	0.4864313450749998	-0.06294067938500011	-0.017623899674899968	1.379089106143556	0.500690608280648	0.02284901119252531	0.04029605288570449
G000015005	-12.371316295000016	0.8218988960950027	-0.10179339194199997	-0.16196336128425007	1.7746983380388692	0.9348612455787293	0.04086682701966487	0.07738609859851325
G000283615	-15.176446999999985	-0.1990404432770003	-0.014481809127750012	0.007030501741750003	0.868035076901274	0.19818268691834123	0.012923388456319126	0.025402164642929038
G000400935	-12.580833505000017	-1.432267268745001	-0.044859314203600065	-0.19339746838500002	1.731464724893367	0.720031753239986	0.028373891359478546	0.0648725360995929
G900109475	-13.681740650000005	-0.3001268539850005	-0.006806295880995008	-0.013341991745389987	0.6379727217934773	0.10508979860436822	0.010349804908320872	0.015287198757036302
G900115805	-14.18185088500003	-0.6339531502030002	-0.02619703311500005	-0.14859982694	1.5251527401637732	0.5695573262635392	0.024413472925955842	0.05402029553056321
G001028025	-10.853601129999996	0.021405096999849944	-0.010299928642000014	0.012057142747135013	0.450778614457499	0.0593534044110355	0.007093807161258476	0.009001545859308822
G000934545	-13.132079150000012	0.8681538973325014	-0.0826958133900001	-0.10348606730099986	1.6554083291933677	0.6022675914396272	0.026471566783207435	0.058314041700842305
G000210615	-7.531229525000003	-0.11516887742199994	0.0021325028778949985	0.0002663463295950002	0.41530963708710705	0.054314285066895826	0.00667203662595976	0.008348059171213625
G000248015	-13.277102300000006	0.28025984840149987	0.006433898463335002	-0.0038872970942999984	0.9470650097985411	0.2278973404667164	0.014411283189183699	0.026964936583574607
G000347835	-15.650657750000034	-0.4734067692655003	-0.00019027947165000037	0.04578844167210002	0.9261069836147103	0.22457469607566233	0.013627808461217257	0.025467737811476134
G001830165	-14.000324690000014	-0.24049020305650023	-0.04641869254550001	-0.10421036480799983	1.3618714882376384	0.38370610311132747	0.02112167733670595	0.04649292011465565
G000008865	-8.200229114999996	0.38075475399999964	0.013096816565049987	0.013916324685070014	0.8109737253047516	0.18691674104462683	0.012706771846152865	0.02293820442254406
G000803625	-13.974480400000019	-0.48242864501999955	-0.025225584875500005	0.005959298965154994	0.8658042647884344	0.1727208976834604	0.012598522762103822	0.023363276766481113
G000763095	-14.63984385000001	0.16107760701020002	0.007721216823388511	-0.059095456142499975	1.0312246177056559	0.26179385353477025	0.014687331018884394	0.03206756802516823
G000186705	-10.195238585000014	-0.06717033741300008	-0.0007939079821700009	-0.5256605205000001	1.908407098174849	1.3763231007256362	0.05720452619695028	0.13727637538760473
G001403775	-11.148231259999983	0.14333292777899986	-0.05316350810000009	-0.04337276112749997	1.1460194656671032	0.3285285349312433	0.01732767576218712	0.036691469271967744
G000305935	-13.247478640000006	0.022346482196499984	-0.016935621249449997	-0.23229071609999985	1.5813665168185242	0.6094381188506616	0.025867499676070264	0.06305491604994991
G000586555	-13.359626689999978	-0.8862817485005019	-0.06158447267300011	-0.12987561880924992	1.6232678193207513	0.6427191399992103	0.02800381380548651	0.06336476626043475
G900155405	-11.39453865999999	-0.028311365803499963	-0.023893752755400025	0.02005918967629999	0.6969558168090023	0.13451033608754617	0.011132394008170081	0.0183541506492407
G000023285	-13.722173585000004	0.5171683084299998	-0.042442703081550036	-0.09507349538959997	1.361035122856973	0.46007808324531607	0.02113352155861326	0.04993739506537855
G000143985	-10.872391000000025	-2.7851620212100023	0.007075138310799999	-0.4217473645000004	1.8182911918632019	1.1936603028531487	0.045269963209010805	0.10803056078403762
G001712755	-14.63926035	-0.9885249513824991	-0.043033479825900084	-0.09295672696150013	1.6083794770228745	0.7179488228386273	0.028880898721568512	0.06346634148975257
G000425565	-15.44065009999999	-0.004996123832999996	-0.02323008716836	-0.009620711718300005	0.8407510003681173	0.16723919804992723	0.01292605993906525	0.022500581027279424
G000484505	-16.307361649999972	-0.29673360432235	0.0014583088942399967	-0.0069434364034970395	0.8148268424421697	0.16388859559081614	0.01295132076767325	0.02197464430396571
G001481375	-6.067364694999986	0.6085142455000007	0.008672754488919986	-0.019733677832850023	0.5822233465162717	0.09256154048627988	0.009070296433894164	0.013737814542133494
G000320365	-12.061830534999997	0.29334150503099965	-0.14036553719	-0.15355974224074984	1.8867451686492704	1.3315150784965941	0.055750216015661914	0.09458878921648708
G000420805	-11.496678620000036	1.737971705000003	-0.05009741994399997	-0.3645519504499999	1.863260262461043	1.3182363059651867	0.05040134542145782	0.11069735282683676
G001652405	-14.987373249999989	-0.6373477111249997	-0.018136994500099944	0.0037771533775500057	1.0386756930290792	0.2587282823594453	0.015074498892905222	0.031585850678716554
G000447205	-12.330096950000005	0.11306129252000008	-0.043039236031	-0.09285260394999993	1.167152273335402	0.337889518381155	0.017694364315570706	0.03854366663022112
G001602685	-12.489882939999992	-0.729664940200001	-0.02068668888744498	-0.11675279021000012	1.0933679956211255	0.2584681857532735	0.016035468084044328	0.03313636121799441
G000744275	-10.061206505000015	-2.4256265319800034	-0.08180918006460021	-0.32186773898499993	1.8903273073455131	1.47704296819647	0.05311537556382753	0.10809850253116192
G000377785	-8.827950671999998	0.7889100859649992	-0.09905248185099991	-0.4714312022000001	2.070379118884296	1.7393807914676374	0.06499890211431104	0.14413864411625466
G900100245	-13.678564600000037	-0.23987640141009992	-0.007671823181800006	-0.01780406539284996	0.6919777202893459	0.13028125016392472	0.010535064360199407	0.016821138161162263
G001552785	-11.666861915000005	0.5319985305499998	-0.008142586372449988	-0.005289927378099999	0.7626597725117557	0.14549666477583514	0.0117552178872009	0.019426059339746764
G000725365	-12.177289979999994	-0.09547515961975005	-0.059856378398749986	-0.20395481257499998	1.8182110036090149	1.0032950209718257	0.04142578622135449	0.08554256984519958
G000973505	-9.741190059999989	-0.34926304508000083	-0.1324201481099999	-0.28280331087000093	1.9346848129608853	1.228935110717846	0.058944773313907683	0.11320535974407231
G000157935	-6.765180605000019	-0.44687929959499956	-0.01245753797150001	0.04881517035914996	0.827725285639617	0.191901732796222	0.012899309505250318	0.0238856507713343
G001294685	-12.700903065000011	0.7686133877395004	-0.05364929021000003	-0.08608896620250008	1.121419994188867	0.3512966326433857	0.01751595988605789	0.035396047829940984
G001190015	-12.767218824999999	-0.3377842716435998	-0.0326175363122	-0.09202901035300012	1.1391613071647355	0.306514304300398	0.01575315806636978	0.03565797575210359
G000173095	-11.82722770999998	-0.38905343134699955	-0.06269528567720008	-0.2606335040000004	1.7875788407168647	1.0023223765094125	0.03631730410668926	0.07678799868625039
G000518205	-14.16891294000003	1.249311983860002	-0.06397290456030007	-0.10104584106200003	1.5758064734747914	0.7122400391196991	0.02739938194635805	0.05148474224924276
G001436865	-12.874987130000008	-2.002555991600002	-0.04541442750424993	-0.1529299776544998	1.6831324940664854	0.7157054012782718	0.028849641689259752	0.06180734189755888
G000230225	-15.713850050000032	-0.48671636219700026	9.562901386599998e-05	0.039343835809999984	0.88105450122566	0.2102081401886927	0.013429414830326726	0.02483471406350463
G000621905	-13.10275794999998	-0.3713121872500007	-0.009326740298900007	-0.008273681355499987	0.6948740094195476	0.11639578775607035	0.010521821691363968	0.016971888404668536
G000701705	-6.275111549999995	0.07127555463929998	0.004888248766885007	-0.008424007788604998	0.7888903324185166	0.16276522525512138	0.011854615797291078	0.021623448236414523
G000435335	-9.016961215000011	-0.11084673736200004	0.006389857534665023	-0.027544279779000067	0.6305297776955292	0.10274226588157172	0.009923173959757496	0.014981086449684074
G001428545	-13.383732305000011	0.12901143775450005	-0.054711686848500106	-0.1556911754600003	1.5514324307918923	0.5001283705101813	0.02382397019047278	0.05269860160278168
G001941825	-14.870449999999996	-0.22567102166900002	-0.0165407488682	-0.03127775313979996	0.7569828628377265	0.14146218047882317	0.011999687786555949	0.020288444899494044
G000283655	-12.32455346000001	-1.0964260340749983	-0.04665257112070008	-0.25759396651999966	1.8425804983912173	0.9457420449276456	0.04111782871855644	0.08681834782789874
G000015045	-13.313061459999977	0.37387373983000033	0.00014796567414999964	-0.23190265132400006	1.826927631766616	0.8776021759149086	0.03358223659262708	0.07608757765155814
G000934725	-13.442519859999972	-1.8162779868799992	-0.13152185568499994	-0.05682955370984997	1.8495375825077158	1.1175157493357695	0.04242683900670993	0.06747679965059879
G000400955	-11.520202965000006	-1.7298861950000006	-0.01583070653295	-0.28321468	1.699571665024531	0.7254381611182036	0.029614543841502944	0.0718464905621133
G001830895	-9.936508760000006	0.19931821619235016	-0.09032772571359984	-0.35711894541000033	1.8838581984351874	1.3009180316637081	0.06337510841558984	0.12619612090587398
G900115825	-12.52127768000001	-0.11089879841200012	-0.080258714268	-0.09451568938950015	1.718578353951433	0.7752661692539453	0.03307065110345085	0.06494907654938803
G000803645	-11.891372855000006	1.2468857534184983	-0.12442198003500005	-0.06391945669994996	1.9530947438658202	1.4621076995791675	0.04621518777520026	0.07076719937862362
G001403875	-9.717366630000003	0.5069713859434997	-0.15732110666000015	-0.27613798393900035	1.910877111449387	1.3730405510856494	0.06180252656544742	0.11172553061897486
G001028525	-13.439271410000014	0.4277942587200011	-0.019363253793950017	-0.2119221410000004	1.6910590711533722	0.8015411507507293	0.03103042813223979	0.06948752797714007
G000763135	-10.308902050000045	-1.632897199835003	-0.20357376300000016	-0.14394480132399987	1.9520680574844196	1.3633886402254627	0.06754954268959441	0.10532546013623408
G000248055	-13.097252904999984	-0.03847142906400002	-0.0016415727953499974	-0.1659512037049999	1.628037932191509	0.6544894006675376	0.025504190239276154	0.05932673554374348
G000008885	-12.895703685000012	-3.1321050825499994	-0.07639907861549997	-0.16197991233650044	1.820531445998551	1.293650151022689	0.0466420349229257	0.09104789103954311
G900109685	-15.283542549999984	-0.054820613868400044	-0.0013316714502999984	-0.018661353347399993	0.6997804660566753	0.12041017483331526	0.010598100559848138	0.017170704240619
G000590475	-16.332004684999998	-1.015945481210001	-0.017108583200850028	-0.058643547193650045	1.8815520370865109	0.8174687529156263	0.028590336021625907	0.057554303347060465
G000347915	-16.44986840000001	-0.03737800873750003	-0.022411915479515047	0.00666117971914499	1.017928482655556	0.2825273499728953	0.015520872083859648	0.030046900820795117
G001896655	-11.96611448999999	0.21176141967649995	-0.0072242568983000004	0.0006714422783049991	0.716408692587297	0.13454864505509462	0.011452507260602473	0.018542017230459902
G000306785	-12.066440320000014	0.5266836211000004	-0.0997459004140001	-0.16480645720550016	1.7040065005504244	0.8954906014066193	0.03901458796545157	0.07704051636438584
G000484535	-10.256171155000002	-0.3277882379953993	-0.04385240197600003	-0.36775429539999965	1.8626551922834282	0.9301898527381998	0.04167952424095285	0.09665245619813079
G000425625	-15.8384334	-0.5312093751480998	0.003654479502255007	-0.07420872603029983	1.6428260174085514	0.7705675387381481	0.02643812235580186	0.04812942781976445
G001652445	-10.131555860000004	-1.1559145689147985	-0.26302526595000014	-0.05764418377500005	1.849012122639155	1.4291856083079764	0.0816016878436757	0.11953589120497911
G000023405	-13.35696637499998	1.1652509296599984	-0.03645400741499999	-0.2002610774800001	1.651948854766912	0.7920578827531021	0.033514283910888315	0.07166448171442648
G000431415	-9.928663790000005	0.08818184621545008	-0.018664797921400023	0.013633455358250004	0.6562120486086305	0.1227348407918823	0.009843124080221291	0.016631737511030437
